Source	Target	miRNA	CMI	p-value	p-adjusted
ENSG00000108821	ENSG00000169554	MIMAT0003218	0.06735624513428747	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0003218	0.05757972510220432	0.001	0.00265716506867064
ENSG00000237984	ENSG00000115414	MIMAT0002853	0.029507609061130296	0.001	0.00265716506867064
ENSG00000115414	ENSG00000237984	MIMAT0002853	0.0351730938597457	0.001	0.00265716506867064
ENSG00000237984	ENSG00000171862	MIMAT0003885	0.06297073569602077	0.001	0.00265716506867064
ENSG00000171862	ENSG00000237984	MIMAT0003885	0.07426181952997339	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0002870	0.04971435157032345	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0002870	0.048408084985080035	0.001	0.00265716506867064
ENSG00000108821	ENSG00000169554	MIMAT0005886	3.851443014079948E-6	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0005886	7.40140705336923E-6	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000222	0.047955984740228184	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000222	0.05740046035627306	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0001541	0.022936429201077614	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0001541	0.022719666934861164	0.002	0.004855113636363637
ENSG00000139687	ENSG00000038427	MIMAT0000100	0.11311012228712143	0.001	0.00265716506867064
ENSG00000038427	ENSG00000139687	MIMAT0000100	0.0635166987277158	0.001	0.00265716506867064
ENSG00000139687	ENSG00000038427	MIMAT0000103	0.07651202046151385	0.001	0.00265716506867064
ENSG00000038427	ENSG00000139687	MIMAT0000103	0.0705739523221352	0.001	0.00265716506867064
ENSG00000237984	ENSG00000115414	MIMAT0000242	0.008840713380631004	0.004	0.008760358821016659
ENSG00000038427	ENSG00000169554	MIMAT0000099	0.06689122306334913	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000099	0.07876372898157749	0.001	0.00265716506867064
ENSG00000115414	ENSG00000237984	MIMAT0000252	0.02351551053691393	0.004	0.008760358821016659
ENSG00000115414	ENSG00000237984	MIMAT0000253	0.028375558596347914	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000096	0.05236078028443785	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000096	0.058131081974051604	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000090	0.05606372488307703	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000090	0.0894912374176182	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000092	0.04500932899483515	0.002	0.004855113636363637
ENSG00000169554	ENSG00000038427	MIMAT0000092	0.05165422252810875	0.002	0.004855113636363637
ENSG00000038427	ENSG00000169554	MIMAT0000091	0.04294623054181875	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000091	0.04030355330448377	0.002	0.004855113636363637
ENSG00000108821	ENSG00000026508	MIMAT0004958	0.037454632685108964	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000423	0.024065310584989404	0.002	0.004855113636363637
ENSG00000038427	ENSG00000169554	MIMAT0000087	0.044981767605102585	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000087	0.047792654611318125	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000086	0.09023078777040797	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000086	0.123571452746196	0.001	0.00265716506867064
ENSG00000237984	ENSG00000115414	MIMAT0000265	0.02085135756048332	0.004	0.008760358821016659
ENSG00000115414	ENSG00000237984	MIMAT0000265	0.02078592345643882	0.002	0.004855113636363637
ENSG00000139687	ENSG00000038427	MIMAT0001413	0.04439031308686219	0.001	0.00265716506867064
ENSG00000038427	ENSG00000139687	MIMAT0001413	0.0430854564989628	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000083	0.03318870494474285	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000083	0.037389970542736684	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000082	0.0504686362233007	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000082	0.05782590936518269	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000084	0.026689721115311274	0.002	0.004855113636363637
ENSG00000108821	ENSG00000139687	MIMAT0005886	5.079567415793273E-6	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000081	0.057981497388994836	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000081	0.08286916221840399	0.004	0.008760358821016659
ENSG00000038427	ENSG00000169554	MIMAT0000080	0.04449617397367059	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000080	0.05454452004925027	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000416	0.04211470650023972	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000416	0.049713070642131554	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000418	0.05583817907427771	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000418	0.05900845151114146	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000419	0.0395435264645717	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000419	0.046801652364085	0.001	0.00265716506867064
ENSG00000174059	ENSG00000038427	MIMAT0001413	0.040499126799196955	0.001	0.00265716506867064
ENSG00000038427	ENSG00000174059	MIMAT0001413	0.04895830901851732	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000078	0.04877246781214365	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000078	0.05616229632211012	0.001	0.00265716506867064
ENSG00000237984	ENSG00000115414	MIMAT0000274	0.008916124244295928	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000072	0.05788466864855779	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000072	0.08689363782677507	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000073	0.04814070472013705	0.004	0.008760358821016659
ENSG00000115414	ENSG00000237984	MIMAT0000271	0.035227705195069826	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0004958	0.049233194017607965	0.002	0.004855113636363637
ENSG00000038427	ENSG00000138767	MIMAT0004958	0.05552153168504265	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000065	0.04967786813404069	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000065	0.05653877657058066	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000067	0.06644322833885842	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000067	0.07248065623335669	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000066	0.05381107115307952	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000066	0.04664730151716095	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000063	0.0626456427148231	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000063	0.06012745022798601	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0000062	0.04912175346837132	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0000062	0.04849518250924777	0.001	0.00265716506867064
ENSG00000237984	ENSG00000138767	MIMAT0016844	1.878190024601123E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000237984	MIMAT0016844	1.878190024601123E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000451	0.036734215070231745	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000451	0.04014929924097082	0.001	0.00265716506867064
ENSG00000108821	ENSG00000237984	MIMAT0004958	0.050239859315923334	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000770	0.0158567700811479	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000770	0.01664573990261754	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000077	0.04066349117791568	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000074	0.05075483734423969	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000460	0.03676377556537393	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000460	0.033690372194176844	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000078	0.0567380037303247	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000078	0.04270100802580245	0.001	0.00265716506867064
ENSG00000115414	ENSG00000070831	MIMAT0001413	0.021051427081502462	0.001	0.00265716506867064
ENSG00000070831	ENSG00000115414	MIMAT0001413	0.03185904143538585	0.001	0.00265716506867064
ENSG00000237984	ENSG00000026508	MIMAT0000242	0.028054945703272126	0.001	0.00265716506867064
ENSG00000026508	ENSG00000237984	MIMAT0000242	0.025153882891915346	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000080	0.06330876694551689	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000080	0.06139646355219304	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000458	0.044835863665972406	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000458	0.03894427880999566	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000087	0.04790587096064657	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000087	0.04387423560350086	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000083	0.05964282618202403	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000083	0.05018794524132112	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000082	0.031201130484036672	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000082	0.033814196066594075	0.004	0.008760358821016659
ENSG00000138767	ENSG00000101558	MIMAT0000425	0.04415483130068945	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0000099	0.0706071134993312	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000099	0.060109912809612046	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000425	0.04810877092325602	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000424	0.05313033611456679	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000424	0.06812609088889825	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000426	0.041602413649611446	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000426	0.0348385342001843	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000429	0.023710838249373284	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000095	0.0295509570131976	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000443	0.0441562658969532	0.004	0.008760358821016659
ENSG00000101558	ENSG00000138767	MIMAT0000443	0.04361144811151688	0.001	0.00265716506867064
ENSG00000115414	ENSG00000038427	MIMAT0019861	8.517896090253859E-4	0.001	0.00265716506867064
ENSG00000038427	ENSG00000115414	MIMAT0019861	8.00525047819191E-4	0.001	0.00265716506867064
ENSG00000174059	ENSG00000139687	MIMAT0016844	9.929528711477371E-6	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000436	0.035284250773298546	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000436	0.03500508384910184	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000437	0.033378207524307126	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000437	0.04337013919944005	0.001	0.00265716506867064
ENSG00000237984	ENSG00000070831	MIMAT0000084	0.04244884293034494	0.001	0.00265716506867064
ENSG00000070831	ENSG00000237984	MIMAT0000084	0.026591167596004384	0.001	0.00265716506867064
ENSG00000108821	ENSG00000138767	MIMAT0000617	0.029782632357329752	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0000091	0.014516850722870591	0.001	0.00265716506867064
ENSG00000237984	ENSG00000070831	MIMAT0000077	0.030294930746097935	0.001	0.00265716506867064
ENSG00000070831	ENSG00000237984	MIMAT0000077	0.028792600853387914	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0018000	0.01891281222040354	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0018000	0.017634696795541884	0.001	0.00265716506867064
ENSG00000026508	ENSG00000237984	MIMAT0000271	0.013304638042896316	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0000070	0.028506421432764422	0.004	0.008760358821016659
ENSG00000139687	ENSG00000026508	MIMAT0000075	0.04302302597187457	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0000073	0.02615590680638441	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000103	0.03751282672742377	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0000100	0.026779953024227365	0.004	0.008760358821016659
ENSG00000139687	ENSG00000237984	MIMAT0000078	0.03518689631506568	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0000070	0.03449067072483216	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0000073	0.035116942434439656	0.001	0.00265716506867064
ENSG00000174059	ENSG00000101558	MIMAT0000738	0.026266388326086416	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0001413	0.041959895869535205	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0001413	0.04861173114344418	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0001412	0.04017560608205336	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0001412	0.047312957035387924	0.001	0.00265716506867064
ENSG00000169554	ENSG00000138767	MIMAT0018980	6.644757992175037E-5	0.001	0.00265716506867064
ENSG00000237984	ENSG00000139687	MIMAT0000065	0.06375365919113334	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0000065	0.041900957049146585	0.001	0.00265716506867064
ENSG00000237984	ENSG00000139687	MIMAT0000066	0.04183830960203118	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0000066	0.03881650829715603	0.001	0.00265716506867064
ENSG00000138767	ENSG00000171862	MIMAT0018992	4.4314114873768935E-4	0.003	0.006869584635998213
ENSG00000038427	ENSG00000101558	MIMAT0004929	0.04126986608110268	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0004929	0.03562354948522675	0.001	0.00265716506867064
ENSG00000237984	ENSG00000139687	MIMAT0000096	0.06310819561319185	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0000096	0.043624517443900786	0.001	0.00265716506867064
ENSG00000026508	ENSG00000169554	MIMAT0001341	0.046963318206770285	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0001341	0.04357304019960574	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000091	0.02660421101055974	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000717	8.27631115547195E-6	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000717	1.0314686526475258E-4	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000718	2.0253477299744176E-5	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000718	1.1866395257500507E-4	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0017999	0.009496437737530464	0.002	0.004855113636363637
ENSG00000026508	ENSG00000038427	MIMAT0000715	2.2189024183133066E-5	0.002	0.004855113636363637
ENSG00000237984	ENSG00000139687	MIMAT0000082	0.025463332809882736	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0000082	0.03267673995491281	0.002	0.004855113636363637
ENSG00000237984	ENSG00000139687	MIMAT0000083	0.03096963350487375	0.003	0.006869584635998213
ENSG00000139687	ENSG00000237984	MIMAT0000083	0.034750242011154314	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000080	0.025119839362302884	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000242	0.051717203403509576	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000242	0.04666724248327967	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000070	0.053641883117059315	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000073	0.02480676381658502	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000738	0.008819966348223678	0.002	0.004855113636363637
ENSG00000038427	ENSG00000026508	MIMAT0000738	0.01403410802012044	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0005886	2.340172577887087E-6	0.004	0.008760358821016659
ENSG00000174059	ENSG00000026508	MIMAT0000075	0.02659729397281331	0.002	0.004855113636363637
ENSG00000174059	ENSG00000026508	MIMAT0000074	0.030491061422122625	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000252	0.03399405817117567	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000258	0.06197901772712946	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000258	0.059883654011043314	0.001	0.00265716506867064
ENSG00000026508	ENSG00000174059	MIMAT0000069	0.06685699575118469	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000069	0.0331496993627147	0.001	0.00265716506867064
ENSG00000171862	ENSG00000169554	MIMAT0003393	0.03814166628871493	0.001	0.00265716506867064
ENSG00000169554	ENSG00000171862	MIMAT0003393	0.03707016866008206	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000256	0.026756689674969112	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000257	0.023115996269654257	0.004	0.008760358821016659
ENSG00000237984	ENSG00000038427	MIMAT0000265	0.027386911163088883	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000265	0.029381973991939744	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000266	0.043981098151589605	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000266	0.03915228754157697	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000759	0.044627706814817016	0.003	0.006869584635998213
ENSG00000038427	ENSG00000026508	MIMAT0000759	0.032252645414943916	0.001	0.00265716506867064
ENSG00000026508	ENSG00000038427	MIMAT0000758	0.05089108418538426	0.001	0.00265716506867064
ENSG00000038427	ENSG00000026508	MIMAT0000758	0.04675898108293955	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000276	0.08000394812150201	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000276	0.06306100138265837	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000274	0.04478546314150713	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000274	0.04891215793130394	0.001	0.00265716506867064
ENSG00000237984	ENSG00000038427	MIMAT0000271	0.11080810794818653	0.001	0.00265716506867064
ENSG00000038427	ENSG00000237984	MIMAT0000271	0.06742589897257803	0.001	0.00265716506867064
ENSG00000174059	ENSG00000101558	MIMAT0000728	0.04007421855207021	0.001	0.00265716506867064
ENSG00000101558	ENSG00000174059	MIMAT0000728	0.04629644296341517	0.001	0.00265716506867064
ENSG00000171862	ENSG00000101558	MIMAT0000738	0.03375632898336347	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0000738	0.0389983289812706	0.001	0.00265716506867064
ENSG00000169554	ENSG00000101558	MIMAT0000724	0.009644400890141219	0.002	0.004855113636363637
ENSG00000101558	ENSG00000169554	MIMAT0000724	0.012051017619387122	0.003	0.006869584635998213
